Var1,Var2,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M22,M23
12,1,1.42703125,0.6516875,0.53,0.251653308807428,0.456673601226322,0.828074017299901,410.379219652098,390.625,226.5625,453.125,292.326604550361,10.8874017013032,2.61138227006594,2.734238173881,14.0798030576278,5.62805500071467,0,K
12,1,1.524125,0.931468749999999,0.33,0.000943144772722613,0.611149840072172,0.827667514147461,395.961066753352,347.65625,234.375,664.0625,314.35943520915,16.9020965539211,15.5817487147714,2.59199742827927,16.8503418148228,4.51270973669202,0,K
13,1,0.36921875,0.19353125,0.145,0,0.524164198053322,0.91688531527719,315.26410957561,273.4375,226.5625,414.0625,246.789823576211,41.0064180418079,37.9848677309703,2.46811983397049,13.3173027712173,2.00527367156977,0,P
13,1,2.047875,0.9178125,0.425,0.00572230784490257,0.448177989379234,0.655710187389367,358.379900917016,335.9375,238.28125,667.96875,324.400546589413,26.8208747480017,27.5145991404708,2.7647057226913,11.7852558073204,2.69638360323861,0,S
13,1,2.06315625,0.925874999999999,0.47,0.00262033867498713,0.448766301631299,0.676572605686069,365.931971454058,343.75,234.375,644.53125,333.601153718345,19.8481514289883,20.0522705832576,2.81508059805481,11.6437541662342,3.65956007529835,0,S
13,1,2.160875,1.0916875,0.31,0.0255101302983413,0.505206224330422,0.648666628102042,357.955683169843,339.84375,242.1875,625,334.705179775903,25.4913554100417,26.4027757967699,2.72772017854967,11.7861561034477,3.11866252620525,0,S
13,1,2.1954375,1.23184375,0.38,0.0223898654900007,0.561092606826657,0.734178836792211,355.164542272444,339.84375,242.1875,617.1875,332.211508108877,24.230498393398,24.749797196569,2.61359335337861,11.1323504904409,3.65890787072496,0,S
13,1,2.12625,1.33246875,0.38,0.0201202216310754,0.626675485008818,0.805393885949441,382.011606137512,335.9375,234.375,578.125,322.361167349254,26.1725821727199,27.9406934151842,2.91087975444003,11.579226598054,2.92816502107299,0,K
13,1,1.83221875,1.46990625,0.245,0,0.802254779894595,0.935972437788883,394.047590217137,339.84375,246.09375,507.8125,325.442275344946,36.4606826017449,38.5302736991556,2.70705406480199,13.4852491669974,1.70482980135324,0,A
13,2,0.9554375,0.508125,0.395,0,0.531824425982861,0.945247595996598,560.473177038011,332.03125,238.28125,777.34375,317.832941417417,36.0616980004756,41.6992212547037,2.72041670168093,20.1958031653494,2.96329213894732,0,A
13,2,1.2016875,0.7235,0.425,0,0.602070005721121,0.955739324907681,437.102533708827,335.9375,234.375,773.4375,319.562986650345,18.5905200754484,18.271917536407,2.66665070614516,15.8646028096534,4.04074070850856,0,A
13,2,1.4105625,0.98709375,0.375,0,0.699787318888741,0.965638707962249,410.087308079312,335.9375,242.1875,792.96875,326.43018887482,17.6968473296717,17.9779563351978,2.60282186277431,13.9446209572821,5.57807577921508,0,A
13,2,1.58796875,1.20209375,0.36,0,0.757000885565285,0.983705598740529,391.544145642743,343.75,242.1875,761.71875,327.538228939661,22.3649193219803,22.2018541117596,2.48104243623569,18.6144970708458,4.36675767934058,0,A
13,2,1.870125,1.6825,0.245,0,0.899672481785976,1.03067976739523,338.329838987977,332.03125,242.1875,574.21875,325.96655709423,23.5143434473807,23.4159165383281,2.1455582972224,16.293479896898,4.30642448636142,0,A
13,2,2.4551875,0.5260625,0.455,0,0.214265712903801,0.399587607871089,320.37094908213,316.40625,238.28125,324.21875,287.774624996298,53.641456180143,55.0511912638933,2.04493081651866,18.5592727542321,2.45732316619914,0,T
13,3,1.0800625,0.67146875,0.355,0.0251135607441484,0.621694346391991,0.950379028991377,460.902619445179,332.03125,199.21875,773.4375,315.008283579477,10.4499331285503,11.8726402658217,2.99878608502694,14.6377510227101,4.3745101015733,0,A
13,3,2.01690625,1.0038125,0.405,0,0.497699136982693,0.698501727584016,379.108837781391,339.84375,226.5625,710.9375,329.66053950396,14.6711315897148,13.4365493480172,2.46422423551092,19.1343500036864,5.96449514187758,0,S
13,3,1.2888125,1.04334375,0.345,0,0.809538819649871,1.07722709858882,354.104795633311,335.9375,218.75,734.375,325.50946414297,18.0604196994507,18.239241683356,2.25110453524626,15.707542218321,5.54412721737437,0,A
13,3,1.70609375,1.5748125,0.215,0,0.923051561498305,1.04907042769484,358.191281150266,335.9375,218.75,589.84375,323.781067403253,26.5586880095112,26.3409535312605,2.22433004867862,20.3407200928536,4.69324192222493,0,A
13,6,0.59475,0.3775625,0.165,0,0.634825556956704,0.912253047498949,523.781514001364,339.84375,257.8125,507.8125,309.424251083291,23.9392646877272,23.1285189536045,3.25655188201287,15.5425950037844,3.85996208314435,0,P
13,6,0.8401875,0.519,0.27,0,0.617719259093952,0.939076099085025,486.779500408294,335.9375,242.1875,777.34375,314.008142437015,14.5309296964337,14.0092939731294,3.02638213966624,15.9547117908933,4.06070523810682,0,A
13,6,1.1165625,0.6503125,0.415,0.0559178304553469,0.582423733557235,0.954100195913797,502.433014793194,347.65625,246.09375,808.59375,352.710168497742,12.3549452629926,14.8179766488336,3.15894563995028,15.8468166738041,4.96890806498807,0,A
13,6,1.45009375,0.80265625,0.58,0.0163994483234204,0.553520246535784,0.953494386138827,426.800453974448,343.75,246.09375,792.96875,337.242321591293,14.341176014574,15.1116056156479,2.82864207251,14.760083194836,4.86504644850619,0,A
13,6,2.10209375,1.087125,0.465,0,0.517162947656354,0.738370969420369,381.711401274949,343.75,238.28125,707.03125,339.275187281557,16.9062180230869,16.053220892322,2.41742351226618,17.7649442335126,6.48603973518813,0,S
13,6,1.53159375,1.21240625,0.395,0,0.791597804574483,1.04949909204056,423.900228975422,347.65625,250,761.71875,358.059121187892,20.1765344392845,21.4539757536948,2.63164212969583,16.9160274989916,4.5115736949178,0,A
13,6,1.74928125,1.62225,0.26,0,0.927380888579238,1.07601336263108,368.117779795212,335.9375,238.28125,714.84375,332.668346741481,19.0171715166123,18.9174943037407,2.36675804528696,15.9138041872671,5.8630744781195,0,A
13,6,1.7379375,1.6795625,0.225,0,0.96641133527529,1.0958751393534,350.955628480567,343.75,234.375,671.875,334.778209424909,19.8168382650832,19.783275946996,2.16023053523831,15.616225794709,6.17941737639275,0,A
13,6,1.34653125,1.273625,0.13,0,0.94585625101534,1.04240061268537,317.920807585924,308.59375,230.46875,328.125,295.353172823254,46.1036309202041,46.3045078559068,2.10411046404382,21.338752564236,4.07619349177217,0,T
13,4,1.1485625,0.952499999999999,0.165,0,0.829297491429504,0.97295532459052,350.695913464232,316.40625,152.34375,511.71875,272.247791025122,36.1963054346218,35.139009658768,2.46004835116811,17.994390765158,4.68348797091408,0,A
13,4,0.90809375,0.65103125,0.205,0,0.716920747444853,0.942668364362159,429.549572954891,335.9375,214.84375,714.84375,310.521526727303,32.6883037107059,33.2628627937785,2.61598787650838,20.1134151231837,4.07939292496234,0,A
13,4,1.275,0.801875,0.425,0.0169603686184162,0.628921568627451,0.962254901960784,528.113609336113,347.65625,242.1875,828.125,332.225078922868,12.0117081272494,14.2242256519062,3.09679845195703,16.4334690875861,5.2649175887098,0,A
13,4,1.45090625,0.91209375,0.505,0.00366142580228301,0.628637274117469,0.976695599732925,474.151334138428,347.65625,246.09375,796.875,335.948900721214,11.8663498074962,12.9739166303287,3.00399754965348,15.2917202285576,4.56406950492183,0,A
13,4,1.6105625,1.14190625,0.435,0,0.709010826962629,0.979102797935503,432.110276058417,339.84375,242.1875,773.4375,331.670806910486,13.1478048807784,13.0536397665936,2.84894535638165,15.1635900768137,5.41222663006985,0,A
13,4,1.73228125,1.32665625,0.36,0,0.765843450652138,0.973661898147312,435.972949886165,343.75,238.28125,750,336.806952471375,15.4058999120851,14.7996009596304,2.63707505602886,16.6782873130906,5.55976448854513,0,A
13,4,1.93175,1.6193125,0.26,0,0.838261938656658,0.972854924291445,417.708093763336,339.84375,234.375,675.78125,333.309539310704,13.1834397583103,12.9346239655646,2.77179584441344,16.2237966153125,4.83053623914534,0,A
13,4,2.1544375,1.78821875,0.23,0,0.830016535638652,0.936772939572394,446.775486738512,335.9375,238.28125,582.03125,332.025216115487,14.0711743467166,13.7882751124059,2.93480684447329,17.0697638305928,3.91859887488016,0,A
13,4,2.04921875,1.9455625,0.18,0.00434610223252409,0.949416698436904,1.03725505146778,360.670344139804,335.9375,230.46875,609.375,332.850086861734,16.6661059067302,16.5389586691901,3.32325890146245,14.4368788115532,4.46026262710646,0,A
13,4,2.63159375,0.34321875,0.405,0,0.130422391374048,0.284321525691418,379.061938240228,328.125,195.3125,339.84375,293.230419747957,22.4377161404901,20.5795239437168,3.13167145895345,17.614322319346,2.25130945241663,0,T
13,5,2.3871875,0.124625,0.475,0,0.0522057860976567,0.251184710040581,351.242083946896,324.21875,164.0625,328.125,252.862935180058,37.0893577217205,29.6257912806144,2.29514125898177,19.4137182855962,3.48765333862689,0,T
13,5,0.751,0.55065625,0.145,0,0.733230692410119,0.926306591211717,461.458255801317,339.84375,238.28125,640.625,305.006354646078,29.9253010543971,33.7062689546632,2.73161125883238,18.2572173071862,3.89975226462986,0,P
13,5,1.14734375,0.712499999999999,0.39,0.00307767730689618,0.620999591447637,0.960915157292659,558.865016334995,343.75,238.28125,828.125,335.893032786345,12.9217412623523,14.226486298448,3.22130294553339,15.8649568983492,4.77456558320844,0,A
13,5,1.14778125,0.71096875,0.395,0.00294037571467465,0.61942878924011,0.963571020174793,558.695548071046,343.75,242.1875,828.125,336.03755042823,12.9413344191469,14.2319138942301,3.22071037140366,15.9133839073395,4.89112020495552,0,A
13,5,1.43471875,0.970625,0.44,0,0.67652632266777,0.983206638931846,510.537693491377,355.46875,230.46875,828.125,347.971497250638,15.0381093879813,15.9086905465373,2.96812993011661,15.7708313064979,5.20862206410149,0,A
13,5,1.52471875,1.113625,0.41,0,0.730380602980057,0.999282654587936,424.997267993411,347.65625,250,808.59375,338.795251666464,16.0886703547688,15.8818756870842,2.85718770743822,15.5318587484357,5.23139064287538,0,A
13,5,2.16865625,1.37271875,0.345,0,0.632981252791907,0.792065939449832,413.981327953523,343.75,261.71875,707.03125,335.431285558309,15.7100928710112,15.1058577392072,2.73970508473581,17.4537331922936,5.05130876169664,0,S
13,5,2.2494375,1.6445,0.295,0,0.731071656803089,0.862215553888472,425.18112062353,343.75,257.8125,675.78125,336.670217069106,12.6536149482844,12.3414753641958,2.79215523505076,18.2451040595144,4.30209369709821,0,S
13,5,1.9175,1.81146875,0.225,0,0.944703389830508,1.06204367666232,394.461559885606,347.65625,226.5625,687.5,338.240970183572,21.2375018102895,21.1747905292333,2.54707207422488,18.993894517853,4.4503764124184,0,A
13,5,2.011125,1.969875,0.175,0,0.97948909192616,1.06650506557275,375.682170597229,339.84375,210.9375,644.53125,328.529530361795,29.2141809525808,29.1804164864573,2.4667106214164,20.6327457400467,3.45294582849921,0,A
13,5,2.46221875,2.20715625,0.18,0,0.896409488393344,0.969514284626416,359.554053906953,332.03125,250,390.625,325.228724104473,22.7729387320114,22.3869745158963,2.33786777950905,19.3768021166748,4.03121840061202,0,A
13,5,2.0250625,2.0038125,0.13,0,0.989506496713064,1.05370204623314,375.580382615602,335.9375,246.09375,667.96875,329.217109811296,24.0889902093961,24.0648165139676,2.51675078994377,17.3098922374036,4.25133825504965,0,A
13,5,2.91484375,1.044625,0.03,0,0.358381131064058,0.36867327794157,361.325220496738,324.21875,226.5625,332.03125,313.296711738657,34.5559351060648,38.8907347332033,2.38765711970338,21.1822117134804,2.05318216322108,0,T
14,1,0.89296875,0.63871875,0.23,0,0.715275590551181,0.972843394575678,392.377385367704,367.1875,324.21875,710.9375,359.967143370797,16.5414377305097,16.9673883137711,2.70346696144931,9.31743717024637,3.61369116193644,0,P
14,1,0.69534375,0.51525,0.28,0,0.741000404476203,1.14367893577817,387.706213759166,367.1875,250,691.40625,342.035256397494,19.033960087077,18.8265830037715,2.13255139140958,15.5247099824089,5.60147516113763,0,A
14,1,0.83825,0.574,0.245,0,0.684759916492693,0.977035490605427,410.187720099378,367.1875,246.09375,679.6875,338.189285509279,13.1803804092253,14.005175976756,2.43480300739048,15.0491795164555,6.67191281012152,0,A
14,1,0.91265625,0.605749999999999,0.265,0,0.66372196541688,0.954083204930662,429.994497835675,363.28125,238.28125,679.6875,329.07309559347,14.1769600946435,15.6111353831131,2.60160104305125,15.5708916637956,6.7164440581687,0,A
14,1,1.169875,0.853624999999999,0.265,0,0.729671973501442,0.956191900844107,412.570863495491,351.5625,242.1875,652.34375,316.616049285596,16.5719747836072,16.7095787723132,2.68494673089919,18.4574230440766,5.99114749414263,0,A
14,1,1.30684375,0.989812499999999,0.265,0,0.757406920299385,0.960185561586838,421.255947499216,347.65625,222.65625,648.4375,302.616009661108,17.6566082905747,19.3490926585962,2.82968523129625,18.3764377938717,5.9770971529163,0,A
14,1,0.9231875,0.345312499999999,0.53,0,0.374043734344323,0.948141628867374,411.820563030735,328.125,226.5625,578.125,256.048617463651,22.6835372315447,40.3848194836005,2.67838060447929,22.9085474991618,4.10248187241977,0,A
14,1,1.52340625,1.276875,0.205,0,0.838171039405936,0.972737902315944,416.349840091877,320.3125,222.65625,625,295.26828486885,30.2371464544899,42.7916879966502,2.74044680196286,21.4475465131219,2.38708588925687,0,A
14,1,1.88053125,1.63078125,0.2,0,0.867191784236502,0.973544709772836,410.378852693056,316.40625,226.5625,609.375,291.794992424417,42.2905473359274,42.0949322980325,2.91215934066636,22.0634885394766,2.31346547230369,0,A
14,1,0.484375,0.139156249999999,0.325,0,0.287290322580644,0.958258064516127,380.730386845802,339.84375,222.65625,484.375,254.920687104445,45.037723906057,39.1041076287182,2.6285433192154,21.6011474649913,1.95967039117514,0,A
15,1,0.3765,0.1685,0.25,0,0.44754316069057,1.11155378486056,348.460482685319,351.5625,257.8125,613.28125,273.680300199199,38.5242459076278,41.094245284525,2.19921680828454,12.9875283856075,2.42932050993304,0,P
15,1,0.97559375,0.9144375,0.17,0,0.937313815304782,1.11156667414075,316.667674465804,304.6875,238.28125,746.09375,290.421233309332,25.7547887598493,25.6127444256357,2.00611380009096,12.6526851358713,3.0909104640772,0,A
15,1,1.2400625,1.1591875,0.2,0,0.934781513028576,1.09606370646641,310.145767745197,304.6875,230.46875,738.28125,294.683802195723,27.9410180670767,28.0116460236312,2.00925196769467,13.3801889260347,3.3864437641482,0,A
15,1,1.499375,1.4381875,0.15,0,0.959191329720717,1.05923301375573,312.452672335278,308.59375,234.375,687.5,303.096277557266,29.8734549619963,29.8700905305628,1.98116696176138,11.9250670207669,2.82343328842707,0,A
15,1,1.84515625,1.798125,0.17,0,0.97451096621221,1.0666440850199,306.21576557989,304.6875,242.1875,746.09375,299.18334940596,29.6239191722847,29.7380071421727,1.96291669379129,10.8194242032003,3.39449550303356,0,A
15,1,2.1250625,2.09796875,0.135,0,0.98725037498897,1.05077791829652,301.45742552015,300.78125,242.1875,714.84375,296.005406001092,28.3597106613869,28.3246061724158,1.94956413311793,9.70339396201243,3.07366567301233,0,A
15,1,2.2544375,2.24403125,0.125,0,0.995384103573507,1.05083030689473,299.557398552397,296.875,234.375,750,294.257176416286,31.7243141816626,31.723273610544,1.94022489610025,11.8355600498437,2.30528147111062,0,A
15,1,2.455875,2.42509375,0.115,0,0.987466279839161,1.03429276734361,292.306646510185,289.0625,230.46875,671.875,285.543623524482,34.6861103501154,34.7566165477616,1.94233713568377,11.590341099718,2.18561909669011,0,A
15,1,2.42753125,2.345375,0.16,0,0.966156460395721,1.03206704342117,285.822160965698,281.25,222.65625,640.625,273.593515733931,43.8798161314351,43.6589649291965,1.95500368384828,13.6011684285252,1.78794635036113,0,A
15,1,2.49434375,2.40378125,0.175,0,0.963692855084628,1.03385158922061,286.940826959068,281.25,218.75,664.0625,265.5206255727,42.8333903014472,42.4772404806979,1.95736243799463,14.3912575811843,1.78050527115459,0,A
15,1,2.28190625,2.239375,0.16,0,0.981361526136317,1.05147834184687,287.857834923545,285.15625,203.125,769.53125,278.471061612411,40.2494044393981,40.4880150696771,1.9384654749997,12.9285041888065,1.71172469104088,0,A
15,2,0.953375,0.716375,0.305,0,0.751409466369476,1.07132555395306,335.549700975366,351.5625,226.5625,687.5,263.730893488543,16.0505133397198,11.7566985684255,2.28443636272464,11.5034179331168,4.71515883128408,0,A
15,2,1.15621875,1.09834375,0.185,0,0.94994459309711,1.10994891753831,310.704312200791,308.59375,218.75,726.5625,292.054688375501,25.7566358315814,26.0426809751476,2.02972899793721,13.4062574370829,4.01828555265508,0,A
15,2,1.257125,1.2128125,0.17,0,0.964750919757382,1.09998011335388,313.999428160262,312.5,222.65625,699.21875,298.414475410465,27.6419149800576,27.7968318286406,2.01839572320264,12.4954383047942,4.01108805647323,0,A
15,2,1.5565,1.5198125,0.17,0,0.976429489238676,1.0856488917443,308.678405335257,308.59375,226.5625,687.5,298.691358741984,27.8368341563161,28.0816525680721,1.9913132404213,11.3772434349157,3.64324076786876,0,A
15,2,1.71396875,1.6800625,0.145,0,0.980217696501175,1.06481667183255,315.048797156171,312.5,214.84375,691.40625,301.552493561665,26.0025839595839,26.0773694646337,1.99031036961556,12.5040062183347,4.03525359081918,0,A
15,2,1.906125,1.89390625,0.135,0,0.993589743589743,1.06441405993836,305.973081983951,304.6875,222.65625,707.03125,296.884999441735,28.3620804688525,28.4514236593631,1.96974736153924,12.1582878972872,3.47217386918257,0,A
15,2,2.4994375,2.44078125,0.15,0,0.976532219749443,1.03654572278763,299.683770415254,296.875,222.65625,621.09375,290.296169338369,35.4025970879003,38.1778099229077,1.94628606830992,15.1175940208226,2.38202789223207,0,A
16,1,0.4654375,0.2065625,0.165,0.0411547499160792,0.443802873640392,0.798308043507452,1552.53822080837,2152.34375,261.71875,1085.9375,425.231201679633,15.8431838368272,18.6801662986121,3.69838226427585,18.4737003166994,4.11591606703691,0,P
16,1,0.27696875,0.11759375,0.1,0,0.424574071984655,0.78562563466095,623.246223997564,359.375,250,960.9375,290.923697444112,31.3483512194153,36.0062497577279,3.67121482053504,19.267305881024,3.68790074935843,0,P
16,1,0.4150625,0.2333125,0.16,0,0.562114139436831,0.947598253275108,484.012832130404,347.65625,218.75,929.6875,309.680164115134,26.8558485968675,28.1755113125707,3.14544258574061,18.1489179482333,4.05268389071504,0,A
16,1,0.6510625,0.46459375,0.175,0,0.713593165018719,0.982384563693961,372.954312843388,351.5625,234.375,878.90625,328.817506957306,20.4488048091666,21.0457316509373,2.62176733183688,13.1356367553019,6.12232124107346,0,A
16,1,0.63271875,0.50678125,0.18,0.0133840379296721,0.800958166641971,1.08544475724799,365.6800643441,351.5625,242.1875,929.6875,318.574527461908,16.996412737357,17.0307452330809,2.64798086824174,12.5211355208311,5.69806491024116,0,A
16,1,0.5856875,0.39465625,0.165,0.00144053780077896,0.673834169245544,0.955554369864475,370.699220933125,351.5625,222.65625,886.71875,313.775359674053,19.776012049647,20.4941273311817,2.82000408776807,14.9508452048045,4.73922807123961,0,A
16,1,0.823875,0.57521875,0.24,0.0230608761615778,0.698186921559702,0.989493248368987,370.832324482789,359.375,230.46875,859.375,298.937627886033,15.0567440329356,14.4577307943885,2.76031474142902,12.5523177498962,6.61336179063061,0,A
16,1,0.6976875,0.367375,0.34,0,0.526560960315327,1.01388515631998,426.833787393269,421.875,234.375,882.8125,298.444225439942,29.0318917982661,26.2086446466633,2.41261936491268,19.0332975835678,3.08125193305355,0,A
17,1,0.72115625,0.48459375,0.21,0.656339370829361,0.671967760107466,0.963166789444035,446.603472539757,382.8125,214.84375,609.375,266.22963033022,8.89603127507987,-3.13914504985059,3.2353032643975,10.3320214913541,5.68984130338468,0,P
17,1,0.76440625,0.28746875,0.45,0.274221241108658,0.376068026654674,0.964760230571112,470.037985087854,378.90625,214.84375,636.71875,266.197924753833,12.3445815604446,-0.81838251527633,2.85563803399945,13.9937861533189,8.04923668128591,0,A
17,1,0.9678125,0.622625,0.38,0.656904846469278,0.643332257022925,1.03597029383274,446.122944932607,382.8125,238.28125,644.53125,261.963292487354,3.24727093289462,-5.83473457468514,2.77776884436533,9.79604138355772,6.13298771690184,0,A
17,1,1.2955625,0.882312499999999,0.46,0.692587857883692,0.68102658111824,1.03608471223889,413.116125735489,378.90625,226.5625,621.09375,251.190233187086,1.01036692885482,-10.7082986876337,2.6755401152777,9.7896910542071,7.39189831917895,0,A
18,1,0.66765625,0.37315625,0.285,0,0.558904750760589,0.985771120992276,317.967798387889,304.6875,199.21875,402.34375,253.753244451889,49.3119501107871,44.2724343791283,2.04458201508257,19.5890927061571,2.74987582432226,0,A
18,1,2.92784375,0.5628125,0.49,0,0.192227641929321,0.359586299644576,366.807012148589,328.125,234.375,554.6875,276.285525065025,20.7779797122117,46.4899470690754,2.58697213457483,21.6657714834661,3.67556432134089,0,V
18,1,2.546125,0.513656249999999,0.52,0,0.201740389808041,0.405972310864549,383.051823048751,335.9375,210.9375,542.96875,268.203076763277,19.1195365261956,42.2174959360131,2.64361127781654,21.6182847647522,5.16284644679002,0,S
18,1,2.46778125,0.338874999999999,0.555,0,0.137319707733414,0.362218085577885,420.022025256034,355.46875,214.84375,558.59375,273.404521002283,21.5842762305035,48.4747984434309,2.58558522163735,22.1028854438508,4.95347420465119,0,S
18,1,1.136,0.580125,0.51,0,0.510673415492957,0.959617077464788,427.546653949511,351.5625,218.75,582.03125,273.413118680196,29.0316801233388,37.3168397473703,2.62642442770212,22.1795838431568,3.76025248491936,0,A
18,1,1.33809375,0.655906249999999,0.635,0,0.490179593171255,0.964735281066815,418.122173266065,347.65625,210.9375,578.125,261.617805379362,30.5896624451305,38.6469850250257,2.76770159905833,23.2751512099218,3.49024380918173,0,A
18,1,1.55196875,0.992187499999999,0.505,0,0.639308942270906,0.964702092100759,408.976405884115,343.75,222.65625,585.9375,263.322263463696,38.2858443188215,34.8504580731987,2.9381674253765,20.9736079458033,2.32279171395569,0,A
19,1,0.8638125,0.44846875,0.365,0.146981152552183,0.519173721148976,0.941719123073583,543.139534322315,363.28125,175.78125,535.15625,281.542898448706,7.96895320086463,6.74011091555181,3.41685016387616,7.94216234522947,3.74977215278319,0,A
19,1,0.776875,0.42415625,0.255,0.219218856844053,0.54597747385358,0.874215607401448,502.637243595586,363.28125,171.875,605.46875,280.4516263046,7.99813668437523,7.70448418176758,3.21374735727646,8.49121865745546,3.72610999877796,0,A
19,1,0.84603125,0.37375,0.445,0.410135185048386,0.441768551693569,0.967753850699959,505.338070068058,363.28125,164.0625,621.09375,251.69790054384,2.72972913973581,-3.5897062272336,3.37577277908107,8.34125658657124,3.75260010496903,0,A
19,1,0.95309375,0.5625,0.385,0.37255737704918,0.590183284697859,0.994130955113282,440.426353479825,359.375,167.96875,613.28125,266.059241693651,1.06913286963734,-2.61315458806663,3.11488276025919,8.2941331345731,3.78408864649536,0,A
19,1,1.211625,0.923156249999999,0.305,0.667990612023831,0.761915815536985,1.01364386670793,394.84429308446,417.96875,167.96875,574.21875,257.808386900039,-2.8675700220431,-5.32856532446737,2.88631041218157,9.03934951797051,4.45876300449219,0,A
20,1,1.3513125,1.0134375,0.31,0,0.749965311502705,0.979371906942324,477.105140203666,496.09375,140.625,507.8125,230.400518558952,41.7733734787289,38.1407203725749,2.64302582512068,18.6510379414901,2.40920918461451,0,A
20,1,2.2905,0.438875,0.425,0.0045840893897431,0.191606636105654,0.377155642872735,546.42131240206,347.65625,250,828.125,351.969478383612,23.7853241756267,42.7112078727693,3.17081501602632,23.911277331775,5.3729639650433,0,S
20,1,2.109875,0.7356875,0.255,0,0.348687718466734,0.46954795900231,524.38251628906,359.375,253.90625,656.25,344.745209100292,24.3250102565863,25.4093846261756,3.10282725748212,23.6024972010732,5.45719043394288,0,S
20,1,2.509375,0.81875,0.355,0.0335487727425561,0.326276463262764,0.467745952677459,526.411125618724,343.75,265.625,718.75,337.161931789527,15.2914857995991,21.2213075556389,3.17039246525795,24.0535494081115,6.43175410073856,0,S
20,1,2.794,1.0381875,0.275,0,0.371577487473157,0.47000268432355,497.130279412321,339.84375,261.71875,726.5625,328.966929457661,22.5842038555042,28.5278775935052,2.9861191717683,25.2832054544862,5.06513935423674,0,S
20,1,1.49909375,1.1313125,0.28,0,0.754664276333618,0.941443788955827,456.105449089993,332.03125,261.71875,832.03125,323.94006603237,33.2703991508775,48.5124828766216,2.61253346743112,24.9452473917551,3.65372334807351,0,A
20,1,1.62046875,1.29715625,0.225,0,0.800482113585961,0.939330826342686,445.89599928518,332.03125,261.71875,851.5625,325.735874404119,36.406334857464,51.4212971370278,2.5578464237946,24.6352099938785,3.44257721541969,0,A
20,1,4.32903125,1.09059375,0.61,0,0.25192558958774,0.392834713309126,424.94996671361,207.03125,109.375,214.84375,192.974686035501,25.1477710271431,26.5433958573067,3.79660453406085,16.5452482590397,2.59709255675353,0,T
20,2,0.7303125,0.47375,0.185,0,0.648694908001711,0.902011125374411,577.411075664048,312.5,234.375,753.90625,294.594743866002,26.4110706596129,29.1351473438634,2.72318395882366,15.6621543611288,2.64319547881172,0,P
20,2,1.62209375,0.31865625,0.33,0.0345996763504662,0.196447492631052,0.399888261698807,629.798827118558,363.28125,261.71875,730.46875,376.058175114979,15.189150121075,11.651371993277,3.03748755842109,14.5496900334726,4.78026520093581,0,S
20,2,1.81821875,0.42834375,0.4,0.0567681836931115,0.235584277194369,0.455579808535139,580.095976387709,359.375,261.71875,757.8125,345.362060513803,15.6691255441545,18.7138390699866,3.13566536672986,13.627935387169,4.4955860163365,0,S
20,2,1.9950625,0.645375,0.425,0.00905345926726501,0.32348610632499,0.536512014034648,431.804539955303,347.65625,250,652.34375,339.130886322493,18.0438051759757,17.9818837419686,2.8591662828772,14.2323977423978,4.20529584560607,0,S
20,2,2.02971875,0.84934375,0.5,0.0245104076856756,0.41845391141014,0.664793459684993,556.581400184028,332.03125,246.09375,562.5,327.059793768945,13.1602673785777,15.3713471599308,3.05625414114542,16.1683368930909,5.25379483777045,0,S
21,1,0.69253125,0.3920625,0.235,0.426270192220919,0.566129687288479,0.905464554848607,517.834396780887,347.65625,191.40625,718.75,233.279544484015,7.07873875848962,-3.04088087157011,3.68639503562827,12.2063670038872,4.89317869025961,0,A
21,1,0.88134375,0.5485625,0.295,0.321550134732662,0.622416055029607,0.957132219976598,504.79762494397,347.65625,199.21875,714.84375,278.134299152409,5.24944592481035,3.11785142847067,3.61001232605164,13.2280641076757,5.04840025976734,0,A
21,1,0.9145625,0.57246875,0.295,0.324597669730413,0.62594819927561,0.948506799699309,504.349756591507,351.5625,183.59375,703.125,285.6804059372,7.11168051386809,3.99789551182553,3.4242490032202,13.3171276202354,5.2555291025384,0,A
21,1,1.00265625,0.6834375,0.255,0.291934176899582,0.681626928471248,0.935951379149135,493.771697079336,351.5625,210.9375,695.3125,291.672486821244,7.43851355996392,5.5138482839858,3.37375643205551,11.3911480608977,4.65371333551526,0,A
21,1,1.052125,0.63740625,0.37,0.496955656538656,0.605827491980515,0.957496732802661,536.547243501997,359.375,214.84375,750,275.085231411329,5.99863286451675,-2.40491570610924,3.82020363849087,11.347630670856,4.13393606284136,0,A
21,1,1.15128125,0.79584375,0.31,0.342652407578307,0.691267880893569,0.960533101707336,547.221928761848,351.5625,191.40625,734.375,277.636257856875,4.81178466198933,0.935516827180565,4.26305124888561,11.2192130160214,4.27611744942508,0,A
21,1,1.145875,0.79484375,0.295,0.511740161989692,0.693656594305661,0.951101778117159,440.73774990427,371.09375,210.9375,769.53125,266.739656794658,5.87925137923446,-0.838033659394857,3.93557125001194,10.057747564968,4.2875279149282,0,A
21,1,1.15828125,0.7450625,0.355,0.585010521771974,0.643248347497639,0.949736948603804,420.16352031534,359.375,199.21875,761.71875,257.437469008353,2.89478166673664,-4.05408390575225,4.15961686703385,10.398986807795,4.26583423326348,0,A
